id,date,store_nbr,family,sales,onpromotion,output
1068,1/1/2013,39,GROCERY I,0,0,1
1069,1/1/2013,39,GROCERY II,0,0,1
1070,1/1/2013,39,HARDWARE,0,0,1
1071,1/1/2013,39,HOME AND KITCHEN I,0,0,1
1072,1/1/2013,39,HOME AND KITCHEN II,0,0,1
1073,1/1/2013,39,HOME APPLIANCES,0,0,1
1074,1/1/2013,39,HOME CARE,0,0,1
1075,1/1/2013,39,LADIESWEAR,0,0,1
1076,1/1/2013,39,LAWN AND GARDEN,0,0,1
1077,1/1/2013,39,LINGERIE,0,0,1
1078,1/1/2013,39,"LIQUOR,WINE,BEER",0,0,1
1079,1/1/2013,39,MAGAZINES,0,0,1
1080,1/1/2013,39,MEATS,0,0,1
1081,1/1/2013,39,PERSONAL CARE,0,0,1
1082,1/1/2013,39,PET SUPPLIES,0,0,1
1083,1/1/2013,39,PLAYERS AND ELECTRONICS,0,0,1
1084,1/1/2013,39,POULTRY,0,0,1
1085,1/1/2013,39,PREPARED FOODS,0,0,1
1086,1/1/2013,39,PRODUCE,0,0,1
1087,1/1/2013,39,SCHOOL AND OFFICE SUPPLIES,0,0,1
1088,1/1/2013,39,SEAFOOD,0,0,1
1089,1/1/2013,4,AUTOMOTIVE,0,0,1
1090,1/1/2013,4,BABY CARE,0,0,1
1091,1/1/2013,4,BEAUTY,0,0,1
1092,1/1/2013,4,BEVERAGES,0,0,1
1093,1/1/2013,4,BOOKS,0,0,1
1094,1/1/2013,4,BREAD/BAKERY,0,0,1
1095,1/1/2013,4,CELEBRATION,0,0,1
1096,1/1/2013,4,CLEANING,0,0,1
1097,1/1/2013,4,DAIRY,0,0,1
1098,1/1/2013,4,DELI,0,0,1
1099,1/1/2013,4,EGGS,0,0,1
1100,1/1/2013,4,FROZEN FOODS,0,0,1
1101,1/1/2013,4,GROCERY I,0,0,1
1102,1/1/2013,4,GROCERY II,0,0,1
1103,1/1/2013,4,HARDWARE,0,0,1
1104,1/1/2013,4,HOME AND KITCHEN I,0,0,1
1105,1/1/2013,4,HOME AND KITCHEN II,0,0,1
1106,1/1/2013,4,HOME APPLIANCES,0,0,1
1107,1/1/2013,4,HOME CARE,0,0,1
1108,1/1/2013,4,LADIESWEAR,0,0,1
1109,1/1/2013,4,LAWN AND GARDEN,0,0,1
1110,1/1/2013,4,LINGERIE,0,0,1
1111,1/1/2013,4,"LIQUOR,WINE,BEER",0,0,1
1112,1/1/2013,4,MAGAZINES,0,0,1
1113,1/1/2013,4,MEATS,0,0,1
1114,1/1/2013,4,PERSONAL CARE,0,0,1
1115,1/1/2013,4,PET SUPPLIES,0,0,1
1116,1/1/2013,4,PLAYERS AND ELECTRONICS,0,0,1
1117,1/1/2013,4,POULTRY,0,0,1
1118,1/1/2013,4,PREPARED FOODS,0,0,1
1119,1/1/2013,4,PRODUCE,0,0,1
1120,1/1/2013,4,SCHOOL AND OFFICE SUPPLIES,0,0,1
1121,1/1/2013,4,SEAFOOD,0,0,1
1122,1/1/2013,40,AUTOMOTIVE,0,0,1
1123,1/1/2013,40,BABY CARE,0,0,1
1124,1/1/2013,40,BEAUTY,0,0,1
1125,1/1/2013,40,BEVERAGES,0,0,1
1126,1/1/2013,40,BOOKS,0,0,1
1127,1/1/2013,40,BREAD/BAKERY,0,0,1
1128,1/1/2013,40,CELEBRATION,0,0,1
1129,1/1/2013,40,CLEANING,0,0,1
1130,1/1/2013,40,DAIRY,0,0,1
1131,1/1/2013,40,DELI,0,0,1
1132,1/1/2013,40,EGGS,0,0,1
1133,1/1/2013,40,FROZEN FOODS,0,0,1
1134,1/1/2013,40,GROCERY I,0,0,1
1135,1/1/2013,40,GROCERY II,0,0,1
1136,1/1/2013,40,HARDWARE,0,0,1
1137,1/1/2013,40,HOME AND KITCHEN I,0,0,1
1138,1/1/2013,40,HOME AND KITCHEN II,0,0,1
1139,1/1/2013,40,HOME APPLIANCES,0,0,1
1140,1/1/2013,40,HOME CARE,0,0,1
1141,1/1/2013,40,LADIESWEAR,0,0,1
1142,1/1/2013,40,LAWN AND GARDEN,0,0,1
1143,1/1/2013,40,LINGERIE,0,0,1
1144,1/1/2013,40,"LIQUOR,WINE,BEER",0,0,1
1145,1/1/2013,40,MAGAZINES,0,0,1
1146,1/1/2013,40,MEATS,0,0,1
1147,1/1/2013,40,PERSONAL CARE,0,0,1
1148,1/1/2013,40,PET SUPPLIES,0,0,1
1149,1/1/2013,40,PLAYERS AND ELECTRONICS,0,0,1
1150,1/1/2013,40,POULTRY,0,0,1
1151,1/1/2013,40,PREPARED FOODS,0,0,1
1152,1/1/2013,40,PRODUCE,0,0,1
1153,1/1/2013,40,SCHOOL AND OFFICE SUPPLIES,0,0,1
1154,1/1/2013,40,SEAFOOD,0,0,1
1155,1/1/2013,41,AUTOMOTIVE,0,0,1
1156,1/1/2013,41,BABY CARE,0,0,1
1157,1/1/2013,41,BEAUTY,0,0,1
1158,1/1/2013,41,BEVERAGES,0,0,1
1159,1/1/2013,41,BOOKS,0,0,1
1160,1/1/2013,41,BREAD/BAKERY,0,0,1
1161,1/1/2013,41,CELEBRATION,0,0,1
1162,1/1/2013,41,CLEANING,0,0,1
1163,1/1/2013,41,DAIRY,0,0,1
1164,1/1/2013,41,DELI,0,0,1
1165,1/1/2013,41,EGGS,0,0,1
1166,1/1/2013,41,FROZEN FOODS,0,0,1
1167,1/1/2013,41,GROCERY I,0,0,1
1168,1/1/2013,41,GROCERY II,0,0,1
1169,1/1/2013,41,HARDWARE,0,0,1
1170,1/1/2013,41,HOME AND KITCHEN I,0,0,1
1171,1/1/2013,41,HOME AND KITCHEN II,0,0,1
1172,1/1/2013,41,HOME APPLIANCES,0,0,1
1173,1/1/2013,41,HOME CARE,0,0,1
1174,1/1/2013,41,LADIESWEAR,0,0,1
1175,1/1/2013,41,LAWN AND GARDEN,0,0,1
1176,1/1/2013,41,LINGERIE,0,0,1
1177,1/1/2013,41,"LIQUOR,WINE,BEER",0,0,1
1178,1/1/2013,41,MAGAZINES,0,0,1
1179,1/1/2013,41,MEATS,0,0,1
1180,1/1/2013,41,PERSONAL CARE,0,0,1
1181,1/1/2013,41,PET SUPPLIES,0,0,1
1182,1/1/2013,41,PLAYERS AND ELECTRONICS,0,0,1
1183,1/1/2013,41,POULTRY,0,0,1
1184,1/1/2013,41,PREPARED FOODS,0,0,1
1185,1/1/2013,41,PRODUCE,0,0,1
1186,1/1/2013,41,SCHOOL AND OFFICE SUPPLIES,0,0,1
1187,1/1/2013,41,SEAFOOD,0,0,1
1188,1/1/2013,42,AUTOMOTIVE,0,0,1
1189,1/1/2013,42,BABY CARE,0,0,1
1190,1/1/2013,42,BEAUTY,0,0,1
1191,1/1/2013,42,BEVERAGES,0,0,1
1192,1/1/2013,42,BOOKS,0,0,1
1193,1/1/2013,42,BREAD/BAKERY,0,0,1
1194,1/1/2013,42,CELEBRATION,0,0,1
1195,1/1/2013,42,CLEANING,0,0,1
1196,1/1/2013,42,DAIRY,0,0,1
1197,1/1/2013,42,DELI,0,0,1
1198,1/1/2013,42,EGGS,0,0,1
1199,1/1/2013,42,FROZEN FOODS,0,0,1
1200,1/1/2013,42,GROCERY I,0,0,1
1201,1/1/2013,42,GROCERY II,0,0,1
1202,1/1/2013,42,HARDWARE,0,0,1
1203,1/1/2013,42,HOME AND KITCHEN I,0,0,1
1204,1/1/2013,42,HOME AND KITCHEN II,0,0,1
1205,1/1/2013,42,HOME APPLIANCES,0,0,1
1206,1/1/2013,42,HOME CARE,0,0,1
1207,1/1/2013,42,LADIESWEAR,0,0,1
1208,1/1/2013,42,LAWN AND GARDEN,0,0,1
1209,1/1/2013,42,LINGERIE,0,0,1
1210,1/1/2013,42,"LIQUOR,WINE,BEER",0,0,1
1211,1/1/2013,42,MAGAZINES,0,0,1
1212,1/1/2013,42,MEATS,0,0,1
1213,1/1/2013,42,PERSONAL CARE,0,0,1
1214,1/1/2013,42,PET SUPPLIES,0,0,1
1215,1/1/2013,42,PLAYERS AND ELECTRONICS,0,0,1
1216,1/1/2013,42,POULTRY,0,0,1
1217,1/1/2013,42,PREPARED FOODS,0,0,1
1218,1/1/2013,42,PRODUCE,0,0,1
1219,1/1/2013,42,SCHOOL AND OFFICE SUPPLIES,0,0,1
1220,1/1/2013,42,SEAFOOD,0,0,1
1221,1/1/2013,43,AUTOMOTIVE,0,0,1
1222,1/1/2013,43,BABY CARE,0,0,1
1223,1/1/2013,43,BEAUTY,0,0,1
1224,1/1/2013,43,BEVERAGES,0,0,1
1225,1/1/2013,43,BOOKS,0,0,1
1226,1/1/2013,43,BREAD/BAKERY,0,0,1
1227,1/1/2013,43,CELEBRATION,0,0,1
1228,1/1/2013,43,CLEANING,0,0,1
1229,1/1/2013,43,DAIRY,0,0,1
1230,1/1/2013,43,DELI,0,0,1
1231,1/1/2013,43,EGGS,0,0,1
1232,1/1/2013,43,FROZEN FOODS,0,0,1
1233,1/1/2013,43,GROCERY I,0,0,1
1234,1/1/2013,43,GROCERY II,0,0,1
1235,1/1/2013,43,HARDWARE,0,0,1
1236,1/1/2013,43,HOME AND KITCHEN I,0,0,1
1237,1/1/2013,43,HOME AND KITCHEN II,0,0,1
1238,1/1/2013,43,HOME APPLIANCES,0,0,1
1239,1/1/2013,43,HOME CARE,0,0,1
1240,1/1/2013,43,LADIESWEAR,0,0,1
1241,1/1/2013,43,LAWN AND GARDEN,0,0,1
1242,1/1/2013,43,LINGERIE,0,0,1
1243,1/1/2013,43,"LIQUOR,WINE,BEER",0,0,1
1244,1/1/2013,43,MAGAZINES,0,0,1
1245,1/1/2013,43,MEATS,0,0,1
1246,1/1/2013,43,PERSONAL CARE,0,0,1
1247,1/1/2013,43,PET SUPPLIES,0,0,1
1248,1/1/2013,43,PLAYERS AND ELECTRONICS,0,0,1
1249,1/1/2013,43,POULTRY,0,0,1
1250,1/1/2013,43,PREPARED FOODS,0,0,1
1251,1/1/2013,43,PRODUCE,0,0,1
1252,1/1/2013,43,SCHOOL AND OFFICE SUPPLIES,0,0,1
1253,1/1/2013,43,SEAFOOD,0,0,1
1254,1/1/2013,44,AUTOMOTIVE,0,0,1
1255,1/1/2013,44,BABY CARE,0,0,1
1256,1/1/2013,44,BEAUTY,0,0,1
1257,1/1/2013,44,BEVERAGES,0,0,1
1258,1/1/2013,44,BOOKS,0,0,1
1259,1/1/2013,44,BREAD/BAKERY,0,0,1
1260,1/1/2013,44,CELEBRATION,0,0,1
1261,1/1/2013,44,CLEANING,0,0,1
1262,1/1/2013,44,DAIRY,0,0,1
1263,1/1/2013,44,DELI,0,0,1
1264,1/1/2013,44,EGGS,0,0,1
1265,1/1/2013,44,FROZEN FOODS,0,0,1
1266,1/1/2013,44,GROCERY I,0,0,1
1267,1/1/2013,44,GROCERY II,0,0,1
1268,1/1/2013,44,HARDWARE,0,0,1
1269,1/1/2013,44,HOME AND KITCHEN I,0,0,1
1270,1/1/2013,44,HOME AND KITCHEN II,0,0,1
1271,1/1/2013,44,HOME APPLIANCES,0,0,1
1272,1/1/2013,44,HOME CARE,0,0,1
1273,1/1/2013,44,LADIESWEAR,0,0,1
1274,1/1/2013,44,LAWN AND GARDEN,0,0,1
1275,1/1/2013,44,LINGERIE,0,0,1
1276,1/1/2013,44,"LIQUOR,WINE,BEER",0,0,1
1277,1/1/2013,44,MAGAZINES,0,0,1
1278,1/1/2013,44,MEATS,0,0,1
1279,1/1/2013,44,PERSONAL CARE,0,0,1
1280,1/1/2013,44,PET SUPPLIES,0,0,1
1281,1/1/2013,44,PLAYERS AND ELECTRONICS,0,0,1
1282,1/1/2013,44,POULTRY,0,0,1
1283,1/1/2013,44,PREPARED FOODS,0,0,1
1284,1/1/2013,44,PRODUCE,0,0,1
1285,1/1/2013,44,SCHOOL AND OFFICE SUPPLIES,0,0,1
1286,1/1/2013,44,SEAFOOD,0,0,1
1287,1/1/2013,45,AUTOMOTIVE,0,0,1
1288,1/1/2013,45,BABY CARE,0,0,1
1289,1/1/2013,45,BEAUTY,0,0,1
1290,1/1/2013,45,BEVERAGES,0,0,1
1291,1/1/2013,45,BOOKS,0,0,1
1292,1/1/2013,45,BREAD/BAKERY,0,0,1
1293,1/1/2013,45,CELEBRATION,0,0,1
1294,1/1/2013,45,CLEANING,0,0,1
1295,1/1/2013,45,DAIRY,0,0,1
1296,1/1/2013,45,DELI,0,0,1
1297,1/1/2013,45,EGGS,0,0,1
1298,1/1/2013,45,FROZEN FOODS,0,0,1
1299,1/1/2013,45,GROCERY I,0,0,1
1300,1/1/2013,45,GROCERY II,0,0,1
1301,1/1/2013,45,HARDWARE,0,0,1
1302,1/1/2013,45,HOME AND KITCHEN I,0,0,1
1303,1/1/2013,45,HOME AND KITCHEN II,0,0,1
1304,1/1/2013,45,HOME APPLIANCES,0,0,1
1305,1/1/2013,45,HOME CARE,0,0,1
1306,1/1/2013,45,LADIESWEAR,0,0,1
1307,1/1/2013,45,LAWN AND GARDEN,0,0,1
1308,1/1/2013,45,LINGERIE,0,0,1
1309,1/1/2013,45,"LIQUOR,WINE,BEER",0,0,1
1310,1/1/2013,45,MAGAZINES,0,0,1
1311,1/1/2013,45,MEATS,0,0,1
1312,1/1/2013,45,PERSONAL CARE,0,0,1
1313,1/1/2013,45,PET SUPPLIES,0,0,1
1314,1/1/2013,45,PLAYERS AND ELECTRONICS,0,0,1
1315,1/1/2013,45,POULTRY,0,0,1
1316,1/1/2013,45,PREPARED FOODS,0,0,1
1317,1/1/2013,45,PRODUCE,0,0,1
1318,1/1/2013,45,SCHOOL AND OFFICE SUPPLIES,0,0,1
1319,1/1/2013,45,SEAFOOD,0,0,1
1320,1/1/2013,46,AUTOMOTIVE,0,0,1
1321,1/1/2013,46,BABY CARE,0,0,1
1322,1/1/2013,46,BEAUTY,0,0,1
1323,1/1/2013,46,BEVERAGES,0,0,1
1324,1/1/2013,46,BOOKS,0,0,1
1325,1/1/2013,46,BREAD/BAKERY,0,0,1
1326,1/1/2013,46,CELEBRATION,0,0,1
1327,1/1/2013,46,CLEANING,0,0,1
1328,1/1/2013,46,DAIRY,0,0,1
1329,1/1/2013,46,DELI,0,0,1
1330,1/1/2013,46,EGGS,0,0,1
1331,1/1/2013,46,FROZEN FOODS,0,0,1
1332,1/1/2013,46,GROCERY I,0,0,1
1333,1/1/2013,46,GROCERY II,0,0,1
1334,1/1/2013,46,HARDWARE,0,0,1
1335,1/1/2013,46,HOME AND KITCHEN I,0,0,1
1336,1/1/2013,46,HOME AND KITCHEN II,0,0,1
1337,1/1/2013,46,HOME APPLIANCES,0,0,1
1338,1/1/2013,46,HOME CARE,0,0,1
1339,1/1/2013,46,LADIESWEAR,0,0,1
1340,1/1/2013,46,LAWN AND GARDEN,0,0,1
1341,1/1/2013,46,LINGERIE,0,0,1
1342,1/1/2013,46,"LIQUOR,WINE,BEER",0,0,1
1343,1/1/2013,46,MAGAZINES,0,0,1
1344,1/1/2013,46,MEATS,0,0,1
1345,1/1/2013,46,PERSONAL CARE,0,0,1
1346,1/1/2013,46,PET SUPPLIES,0,0,1
1347,1/1/2013,46,PLAYERS AND ELECTRONICS,0,0,1
1348,1/1/2013,46,POULTRY,0,0,1
1349,1/1/2013,46,PREPARED FOODS,0,0,1
1350,1/1/2013,46,PRODUCE,0,0,1
1351,1/1/2013,46,SCHOOL AND OFFICE SUPPLIES,0,0,1
1352,1/1/2013,46,SEAFOOD,0,0,1
1353,1/1/2013,47,AUTOMOTIVE,0,0,1
1354,1/1/2013,47,BABY CARE,0,0,1
1355,1/1/2013,47,BEAUTY,0,0,1
1356,1/1/2013,47,BEVERAGES,0,0,1
1357,1/1/2013,47,BOOKS,0,0,1
1358,1/1/2013,47,BREAD/BAKERY,0,0,1
1359,1/1/2013,47,CELEBRATION,0,0,1
1360,1/1/2013,47,CLEANING,0,0,1
1361,1/1/2013,47,DAIRY,0,0,1
1362,1/1/2013,47,DELI,0,0,1
1363,1/1/2013,47,EGGS,0,0,1
1364,1/1/2013,47,FROZEN FOODS,0,0,1
1365,1/1/2013,47,GROCERY I,0,0,1
1366,1/1/2013,47,GROCERY II,0,0,1
1367,1/1/2013,47,HARDWARE,0,0,1
1368,1/1/2013,47,HOME AND KITCHEN I,0,0,1
1369,1/1/2013,47,HOME AND KITCHEN II,0,0,1
1370,1/1/2013,47,HOME APPLIANCES,0,0,1
1371,1/1/2013,47,HOME CARE,0,0,1
1372,1/1/2013,47,LADIESWEAR,0,0,1
1373,1/1/2013,47,LAWN AND GARDEN,0,0,1
1374,1/1/2013,47,LINGERIE,0,0,1
1375,1/1/2013,47,"LIQUOR,WINE,BEER",0,0,1
1376,1/1/2013,47,MAGAZINES,0,0,1
1377,1/1/2013,47,MEATS,0,0,1
1378,1/1/2013,47,PERSONAL CARE,0,0,1
1379,1/1/2013,47,PET SUPPLIES,0,0,1
1380,1/1/2013,47,PLAYERS AND ELECTRONICS,0,0,1
1381,1/1/2013,47,POULTRY,0,0,1
1382,1/1/2013,47,PREPARED FOODS,0,0,1
1383,1/1/2013,47,PRODUCE,0,0,1
1384,1/1/2013,47,SCHOOL AND OFFICE SUPPLIES,0,0,1
1385,1/1/2013,47,SEAFOOD,0,0,1
1386,1/1/2013,48,AUTOMOTIVE,0,0,1
1387,1/1/2013,48,BABY CARE,0,0,1
1388,1/1/2013,48,BEAUTY,0,0,1
1389,1/1/2013,48,BEVERAGES,0,0,1
1390,1/1/2013,48,BOOKS,0,0,1
1391,1/1/2013,48,BREAD/BAKERY,0,0,1
1392,1/1/2013,48,CELEBRATION,0,0,1
1393,1/1/2013,48,CLEANING,0,0,1
1394,1/1/2013,48,DAIRY,0,0,1
1395,1/1/2013,48,DELI,0,0,1
1396,1/1/2013,48,EGGS,0,0,1
1397,1/1/2013,48,FROZEN FOODS,0,0,1
1398,1/1/2013,48,GROCERY I,0,0,1
1399,1/1/2013,48,GROCERY II,0,0,1
1400,1/1/2013,48,HARDWARE,0,0,1
1401,1/1/2013,48,HOME AND KITCHEN I,0,0,1
1402,1/1/2013,48,HOME AND KITCHEN II,0,0,1
1403,1/1/2013,48,HOME APPLIANCES,0,0,1
1404,1/1/2013,48,HOME CARE,0,0,1
1405,1/1/2013,48,LADIESWEAR,0,0,1
1406,1/1/2013,48,LAWN AND GARDEN,0,0,1
1407,1/1/2013,48,LINGERIE,0,0,1
1408,1/1/2013,48,"LIQUOR,WINE,BEER",0,0,1
1409,1/1/2013,48,MAGAZINES,0,0,1
1410,1/1/2013,48,MEATS,0,0,1
1411,1/1/2013,48,PERSONAL CARE,0,0,1
1412,1/1/2013,48,PET SUPPLIES,0,0,1
1413,1/1/2013,48,PLAYERS AND ELECTRONICS,0,0,1
1414,1/1/2013,48,POULTRY,0,0,1
1415,1/1/2013,48,PREPARED FOODS,0,0,1
1416,1/1/2013,48,PRODUCE,0,0,1
1417,1/1/2013,48,SCHOOL AND OFFICE SUPPLIES,0,0,1
1418,1/1/2013,48,SEAFOOD,0,0,1
1419,1/1/2013,49,AUTOMOTIVE,0,0,1
1420,1/1/2013,49,BABY CARE,0,0,1
1421,1/1/2013,49,BEAUTY,0,0,1
1422,1/1/2013,49,BEVERAGES,0,0,1
1423,1/1/2013,49,BOOKS,0,0,1
1424,1/1/2013,49,BREAD/BAKERY,0,0,1
1425,1/1/2013,49,CELEBRATION,0,0,1
1426,1/1/2013,49,CLEANING,0,0,1
1427,1/1/2013,49,DAIRY,0,0,1
1428,1/1/2013,49,DELI,0,0,1
1429,1/1/2013,49,EGGS,0,0,1
1430,1/1/2013,49,FROZEN FOODS,0,0,1
1431,1/1/2013,49,GROCERY I,0,0,1
1432,1/1/2013,49,GROCERY II,0,0,1
1433,1/1/2013,49,HARDWARE,0,0,1
1434,1/1/2013,49,HOME AND KITCHEN I,0,0,1
1435,1/1/2013,49,HOME AND KITCHEN II,0,0,1
1436,1/1/2013,49,HOME APPLIANCES,0,0,1
1437,1/1/2013,49,HOME CARE,0,0,1
1438,1/1/2013,49,LADIESWEAR,0,0,1
1439,1/1/2013,49,LAWN AND GARDEN,0,0,1
1440,1/1/2013,49,LINGERIE,0,0,1
1441,1/1/2013,49,"LIQUOR,WINE,BEER",0,0,1
1442,1/1/2013,49,MAGAZINES,0,0,1
1443,1/1/2013,49,MEATS,0,0,1
1444,1/1/2013,49,PERSONAL CARE,0,0,1
1445,1/1/2013,49,PET SUPPLIES,0,0,1
1446,1/1/2013,49,PLAYERS AND ELECTRONICS,0,0,1
1447,1/1/2013,49,POULTRY,0,0,1
1448,1/1/2013,49,PREPARED FOODS,0,0,1
1449,1/1/2013,49,PRODUCE,0,0,1
1450,1/1/2013,49,SCHOOL AND OFFICE SUPPLIES,0,0,1
1451,1/1/2013,49,SEAFOOD,0,0,1
1452,1/1/2013,5,AUTOMOTIVE,0,0,1
1453,1/1/2013,5,BABY CARE,0,0,1
1454,1/1/2013,5,BEAUTY,0,0,1
1455,1/1/2013,5,BEVERAGES,0,0,1
1456,1/1/2013,5,BOOKS,0,0,1
1457,1/1/2013,5,BREAD/BAKERY,0,0,1
1458,1/1/2013,5,CELEBRATION,0,0,1
1459,1/1/2013,5,CLEANING,0,0,1
1460,1/1/2013,5,DAIRY,0,0,1
1461,1/1/2013,5,DELI,0,0,1
1462,1/1/2013,5,EGGS,0,0,1
1463,1/1/2013,5,FROZEN FOODS,0,0,1
1464,1/1/2013,5,GROCERY I,0,0,1
1465,1/1/2013,5,GROCERY II,0,0,1
1466,1/1/2013,5,HARDWARE,0,0,1
1467,1/1/2013,5,HOME AND KITCHEN I,0,0,1
1468,1/1/2013,5,HOME AND KITCHEN II,0,0,1
1469,1/1/2013,5,HOME APPLIANCES,0,0,1
1470,1/1/2013,5,HOME CARE,0,0,1
1471,1/1/2013,5,LADIESWEAR,0,0,1
1472,1/1/2013,5,LAWN AND GARDEN,0,0,1
1473,1/1/2013,5,LINGERIE,0,0,1
1474,1/1/2013,5,"LIQUOR,WINE,BEER",0,0,1
1475,1/1/2013,5,MAGAZINES,0,0,1
1476,1/1/2013,5,MEATS,0,0,1
1477,1/1/2013,5,PERSONAL CARE,0,0,1
1478,1/1/2013,5,PET SUPPLIES,0,0,1
1479,1/1/2013,5,PLAYERS AND ELECTRONICS,0,0,1
1480,1/1/2013,5,POULTRY,0,0,1
1481,1/1/2013,5,PREPARED FOODS,0,0,1
1482,1/1/2013,5,PRODUCE,0,0,1
1483,1/1/2013,5,SCHOOL AND OFFICE SUPPLIES,0,0,1
1484,1/1/2013,5,SEAFOOD,0,0,1
1485,1/1/2013,50,AUTOMOTIVE,0,0,1
1486,1/1/2013,50,BABY CARE,0,0,1
1487,1/1/2013,50,BEAUTY,0,0,1
1488,1/1/2013,50,BEVERAGES,0,0,1
1489,1/1/2013,50,BOOKS,0,0,1
1490,1/1/2013,50,BREAD/BAKERY,0,0,1
1491,1/1/2013,50,CELEBRATION,0,0,1
1492,1/1/2013,50,CLEANING,0,0,1
1493,1/1/2013,50,DAIRY,0,0,1
1494,1/1/2013,50,DELI,0,0,1
1495,1/1/2013,50,EGGS,0,0,1
1496,1/1/2013,50,FROZEN FOODS,0,0,1
1497,1/1/2013,50,GROCERY I,0,0,1
1498,1/1/2013,50,GROCERY II,0,0,1
1499,1/1/2013,50,HARDWARE,0,0,1
1500,1/1/2013,50,HOME AND KITCHEN I,0,0,1
1501,1/1/2013,50,HOME AND KITCHEN II,0,0,1
1502,1/1/2013,50,HOME APPLIANCES,0,0,1
1503,1/1/2013,50,HOME CARE,0,0,1
1504,1/1/2013,50,LADIESWEAR,0,0,1
1505,1/1/2013,50,LAWN AND GARDEN,0,0,1
1506,1/1/2013,50,LINGERIE,0,0,1
1507,1/1/2013,50,"LIQUOR,WINE,BEER",0,0,1
1508,1/1/2013,50,MAGAZINES,0,0,1
1509,1/1/2013,50,MEATS,0,0,1
1510,1/1/2013,50,PERSONAL CARE,0,0,1
1511,1/1/2013,50,PET SUPPLIES,0,0,1
1512,1/1/2013,50,PLAYERS AND ELECTRONICS,0,0,1
1513,1/1/2013,50,POULTRY,0,0,1
1514,1/1/2013,50,PREPARED FOODS,0,0,1
1515,1/1/2013,50,PRODUCE,0,0,1
1516,1/1/2013,50,SCHOOL AND OFFICE SUPPLIES,0,0,1
1517,1/1/2013,50,SEAFOOD,0,0,1
1518,1/1/2013,51,AUTOMOTIVE,0,0,1
1519,1/1/2013,51,BABY CARE,0,0,1
1520,1/1/2013,51,BEAUTY,0,0,1
1521,1/1/2013,51,BEVERAGES,0,0,1
1522,1/1/2013,51,BOOKS,0,0,1
1523,1/1/2013,51,BREAD/BAKERY,0,0,1
1524,1/1/2013,51,CELEBRATION,0,0,1
1525,1/1/2013,51,CLEANING,0,0,1
1526,1/1/2013,51,DAIRY,0,0,1
1527,1/1/2013,51,DELI,0,0,1
1528,1/1/2013,51,EGGS,0,0,1
1529,1/1/2013,51,FROZEN FOODS,0,0,1
1530,1/1/2013,51,GROCERY I,0,0,1
1531,1/1/2013,51,GROCERY II,0,0,1
1532,1/1/2013,51,HARDWARE,0,0,1
1533,1/1/2013,51,HOME AND KITCHEN I,0,0,1
1534,1/1/2013,51,HOME AND KITCHEN II,0,0,1
1535,1/1/2013,51,HOME APPLIANCES,0,0,1
1536,1/1/2013,51,HOME CARE,0,0,1
1537,1/1/2013,51,LADIESWEAR,0,0,1
1538,1/1/2013,51,LAWN AND GARDEN,0,0,1
1539,1/1/2013,51,LINGERIE,0,0,1
1540,1/1/2013,51,"LIQUOR,WINE,BEER",0,0,1
1541,1/1/2013,51,MAGAZINES,0,0,1
1542,1/1/2013,51,MEATS,0,0,1
1543,1/1/2013,51,PERSONAL CARE,0,0,1
1544,1/1/2013,51,PET SUPPLIES,0,0,1
1545,1/1/2013,51,PLAYERS AND ELECTRONICS,0,0,1
1546,1/1/2013,51,POULTRY,0,0,1
1547,1/1/2013,51,PREPARED FOODS,0,0,1
1548,1/1/2013,51,PRODUCE,0,0,1
1549,1/1/2013,51,SCHOOL AND OFFICE SUPPLIES,0,0,1
1550,1/1/2013,51,SEAFOOD,0,0,1
1551,1/1/2013,52,AUTOMOTIVE,0,0,1
1552,1/1/2013,52,BABY CARE,0,0,1
1553,1/1/2013,52,BEAUTY,0,0,1
1554,1/1/2013,52,BEVERAGES,0,0,1
1555,1/1/2013,52,BOOKS,0,0,1
1556,1/1/2013,52,BREAD/BAKERY,0,0,1
1557,1/1/2013,52,CELEBRATION,0,0,1
1558,1/1/2013,52,CLEANING,0,0,1
1559,1/1/2013,52,DAIRY,0,0,1
1560,1/1/2013,52,DELI,0,0,1
1561,1/1/2013,52,EGGS,0,0,1
1562,1/1/2013,52,FROZEN FOODS,0,0,1
1563,1/1/2013,52,GROCERY I,0,0,1
1564,1/1/2013,52,GROCERY II,0,0,1
1565,1/1/2013,52,HARDWARE,0,0,1
1566,1/1/2013,52,HOME AND KITCHEN I,0,0,1
1567,1/1/2013,52,HOME AND KITCHEN II,0,0,1
1568,1/1/2013,52,HOME APPLIANCES,0,0,1
1569,1/1/2013,52,HOME CARE,0,0,1
1570,1/1/2013,52,LADIESWEAR,0,0,1
1571,1/1/2013,52,LAWN AND GARDEN,0,0,1
1572,1/1/2013,52,LINGERIE,0,0,1
1573,1/1/2013,52,"LIQUOR,WINE,BEER",0,0,1
1574,1/1/2013,52,MAGAZINES,0,0,1
1575,1/1/2013,52,MEATS,0,0,1
1576,1/1/2013,52,PERSONAL CARE,0,0,1
1577,1/1/2013,52,PET SUPPLIES,0,0,1
1578,1/1/2013,52,PLAYERS AND ELECTRONICS,0,0,1
1579,1/1/2013,52,POULTRY,0,0,1
1580,1/1/2013,52,PREPARED FOODS,0,0,1
1581,1/1/2013,52,PRODUCE,0,0,1
1582,1/1/2013,52,SCHOOL AND OFFICE SUPPLIES,0,0,1
